flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,departure_hour,duration_minutes,overnight_flight,anomaly_flag,data_quality_status
AI157,Air India,BLR,CCU,BLR → CCU,45:41.7,33:41.7,4/17/2026,22,168,TRUE,FALSE,Valid
6F096,IndiGo,MAA,BLR,MAA → BLR,45:41.7,58:41.7,4/17/2026,22,253,TRUE,FALSE,Valid
SJ229,SpiceJet,CCU,DEL,CCU → DEL,25:41.7,27:41.7,4/17/2026,22,122,TRUE,FALSE,Valid
AI214,Air India,CCU,DEL,CCU → DEL,23:41.7,49:41.7,4/17/2026,22,266,TRUE,FALSE,Valid
6F205,IndiGo,HYD,BOM,HYD → BOM,16:41.7,02:41.7,4/17/2026,22,106,TRUE,FALSE,Valid
SJ157,SpiceJet,DEL,HYD,DEL → HYD,11:41.7,05:41.7,4/17/2026,22,174,TRUE,FALSE,Valid
UK114,Vistara,HYD,CCU,HYD → CCU,10:41.7,58:41.7,4/17/2026,22,108,FALSE,FALSE,Valid
6F054,IndiGo,HYD,BLR,HYD → BLR,00:41.7,25:41.7,4/17/2026,22,205,TRUE,FALSE,Valid
6F216,IndiGo,BLR,DEL,BLR → DEL,58:41.7,51:41.7,4/17/2026,21,293,TRUE,FALSE,Valid
AI231,Air India,DEL,HYD,DEL → HYD,52:41.7,51:41.7,4/17/2026,21,119,FALSE,FALSE,Valid
UK103,Vistara,MAA,DEL,MAA → DEL,52:41.7,06:41.7,4/17/2026,21,194,TRUE,FALSE,Valid
AI066,Air India,HYD,MAA,HYD → MAA,51:41.7,11:41.7,4/17/2026,21,140,TRUE,FALSE,Valid
6F186,IndiGo,HYD,BOM,HYD → BOM,48:41.7,02:41.7,4/17/2026,21,254,TRUE,FALSE,Valid
AI021,Air India,DEL,HYD,DEL → HYD,39:41.7,38:41.7,4/17/2026,21,239,TRUE,FALSE,Valid
AI113,Air India,CCU,HYD,CCU → HYD,21:41.7,51:41.7,4/17/2026,21,150,FALSE,FALSE,Valid
SJ031,SpiceJet,DEL,BOM,DEL → BOM,20:41.7,29:41.7,4/17/2026,21,69,FALSE,FALSE,Valid
UK217,Vistara,MAA,CCU,MAA → CCU,19:41.7,14:41.7,4/17/2026,21,55,FALSE,FALSE,Valid
SJ120,SpiceJet,MAA,BLR,MAA → BLR,19:41.7,56:41.7,4/17/2026,21,217,TRUE,FALSE,Valid
UK180,Vistara,CCU,MAA,CCU → MAA,18:41.7,29:41.7,4/17/2026,21,131,FALSE,FALSE,Valid
6F242,IndiGo,BLR,MAA,BLR → MAA,10:41.7,04:41.7,4/17/2026,21,234,TRUE,FALSE,Valid
UK080,Vistara,BLR,MAA,BLR → MAA,09:41.7,29:41.7,4/17/2026,21,80,FALSE,FALSE,Valid
SJ124,SpiceJet,HYD,DEL,HYD → DEL,05:41.7,12:41.7,4/17/2026,21,247,TRUE,FALSE,Valid
SJ115,SpiceJet,BOM,HYD,BOM → HYD,05:41.7,10:41.7,4/17/2026,21,125,FALSE,FALSE,Valid
AI081,Air India,CCU,BOM,CCU → BOM,03:41.7,51:41.7,4/17/2026,21,108,FALSE,FALSE,Valid
AI142,Air India,BOM,DEL,BOM → DEL,49:41.7,03:41.7,4/17/2026,20,134,FALSE,FALSE,Valid
UK052,Vistara,BLR,CCU,BLR → CCU,48:41.7,40:41.7,4/17/2026,20,52,FALSE,FALSE,Valid
UK014,Vistara,HYD,MAA,HYD → MAA,41:41.7,06:41.7,4/17/2026,20,85,FALSE,FALSE,Valid
AI230,Air India,CCU,BLR,CCU → BLR,37:41.7,22:41.7,4/17/2026,20,225,TRUE,FALSE,Valid
6F268,IndiGo,DEL,MAA,DEL → MAA,29:41.7,58:41.7,4/17/2026,20,89,FALSE,FALSE,Valid
AI124,Air India,CCU,HYD,CCU → HYD,28:41.7,00:41.7,4/17/2026,20,212,TRUE,FALSE,Valid
6F082,IndiGo,BOM,BLR,BOM → BLR,26:41.7,26:41.7,4/17/2026,20,120,FALSE,FALSE,Valid
SJ035,SpiceJet,CCU,DEL,CCU → DEL,15:41.7,15:42.0,4/17/2026,20,60.00498333,FALSE,FALSE,Valid
SJ095,SpiceJet,DEL,MAA,DEL → MAA,09:41.7,13:41.7,4/17/2026,20,184,FALSE,FALSE,Valid
UK230,Vistara,BLR,BOM,BLR → BOM,02:41.7,35:41.7,4/17/2026,20,93,FALSE,FALSE,Valid
UK171,Vistara,HYD,CCU,HYD → CCU,59:41.7,53:41.7,4/17/2026,19,174,FALSE,FALSE,Valid
6F147,IndiGo,HYD,MAA,HYD → MAA,57:41.7,31:41.7,4/17/2026,19,274,TRUE,FALSE,Valid
SJ212,SpiceJet,MAA,BLR,MAA → BLR,49:41.7,44:41.7,4/17/2026,19,115,FALSE,FALSE,Valid
6F080,IndiGo,HYD,MAA,HYD → MAA,47:41.7,13:41.7,4/17/2026,19,206,FALSE,FALSE,Valid
UK049,Vistara,HYD,BOM,HYD → BOM,47:41.7,32:41.7,4/17/2026,19,45,FALSE,FALSE,Valid
AI152,Air India,BLR,CCU,BLR → CCU,21:41.7,26:41.7,4/17/2026,19,65,FALSE,FALSE,Valid
AI162,Air India,MAA,DEL,MAA → DEL,20:41.7,40:41.7,4/17/2026,19,200,FALSE,FALSE,Valid
SJ037,SpiceJet,BLR,BOM,BLR → BOM,14:41.7,31:41.7,4/17/2026,19,197,FALSE,FALSE,Valid
AI172,Air India,BOM,CCU,BOM → CCU,08:41.7,53:41.7,4/17/2026,19,45,FALSE,FALSE,Valid
UK205,Vistara,HYD,MAA,HYD → MAA,57:41.7,46:41.7,4/17/2026,18,169,FALSE,FALSE,Valid
AI199,Air India,HYD,DEL,HYD → DEL,47:41.7,26:41.7,4/17/2026,18,219,FALSE,FALSE,Valid
6F241,IndiGo,DEL,HYD,DEL → HYD,27:41.7,02:41.7,4/17/2026,18,35,FALSE,FALSE,Valid
SJ041,SpiceJet,CCU,HYD,CCU → HYD,24:41.7,59:41.7,4/17/2026,18,275,FALSE,FALSE,Valid
AI064,Air India,BLR,MAA,BLR → MAA,24:41.7,07:41.7,4/17/2026,18,103,FALSE,FALSE,Valid
UK169,Vistara,HYD,DEL,HYD → DEL,12:41.7,01:41.7,4/17/2026,18,289,FALSE,FALSE,Valid
UK144,Vistara,BOM,CCU,BOM → CCU,07:41.7,59:41.7,4/17/2026,18,172,FALSE,FALSE,Valid
AI118,Air India,HYD,MAA,HYD → MAA,50:41.7,59:41.7,4/17/2026,17,129,FALSE,FALSE,Valid
SJ145,SpiceJet,BLR,HYD,BLR → HYD,41:41.7,38:41.7,4/17/2026,17,177,FALSE,FALSE,Valid
SJ077,SpiceJet,BLR,MAA,BLR → MAA,32:41.7,40:41.7,4/17/2026,17,128,FALSE,FALSE,Valid
AI126,Air India,MAA,HYD,MAA → HYD,26:41.7,48:41.7,4/17/2026,17,202,FALSE,FALSE,Valid
SJ033,SpiceJet,HYD,DEL,HYD → DEL,26:41.7,51:41.7,4/17/2026,17,85,FALSE,FALSE,Valid
SJ180,SpiceJet,HYD,CCU,HYD → CCU,12:41.7,00:41.7,4/17/2026,17,288,FALSE,FALSE,Valid
6F183,IndiGo,MAA,HYD,MAA → HYD,08:41.7,52:41.7,4/17/2026,17,164,FALSE,FALSE,Valid
AI145,Air India,DEL,BOM,DEL → BOM,06:41.7,31:41.7,4/17/2026,17,265,FALSE,FALSE,Valid
6F089,IndiGo,DEL,HYD,DEL → HYD,06:41.7,10:41.7,4/17/2026,17,124,FALSE,FALSE,Valid
6F207,IndiGo,BOM,HYD,BOM → HYD,59:41.7,00:41.7,4/17/2026,16,241,FALSE,FALSE,Valid
AI229,Air India,HYD,MAA,HYD → MAA,48:41.7,40:41.7,4/17/2026,16,112,FALSE,FALSE,Valid
6F223,IndiGo,MAA,BLR,MAA → BLR,47:41.7,21:41.7,4/17/2026,16,34,FALSE,FALSE,Valid
6F116,IndiGo,MAA,CCU,MAA → CCU,43:41.7,02:41.7,4/17/2026,16,139,FALSE,FALSE,Valid
SJ240,SpiceJet,BOM,HYD,BOM → HYD,42:41.7,21:41.7,4/17/2026,16,219,FALSE,FALSE,Valid
SJ184,SpiceJet,CCU,DEL,CCU → DEL,32:41.7,00:41.7,4/17/2026,16,268,FALSE,FALSE,Valid
AI087,Air India,MAA,DEL,MAA → DEL,32:41.7,30:41.7,4/17/2026,16,238,FALSE,FALSE,Valid
UK148,Vistara,HYD,BOM,HYD → BOM,31:41.7,43:41.7,4/17/2026,16,132,FALSE,FALSE,Valid
AI210,Air India,BLR,BOM,BLR → BOM,13:41.7,50:41.7,4/17/2026,16,157,FALSE,FALSE,Valid
6F093,IndiGo,CCU,DEL,CCU → DEL,09:41.7,00:41.7,4/17/2026,16,231,FALSE,FALSE,Valid
SJ080,SpiceJet,CCU,MAA,CCU → MAA,04:41.7,59:41.7,4/17/2026,16,115,FALSE,FALSE,Valid
SJ005,SpiceJet,DEL,MAA,DEL → MAA,03:41.7,24:41.7,4/17/2026,16,81,FALSE,FALSE,Valid
6F040,IndiGo,HYD,CCU,HYD → CCU,52:41.7,33:41.7,4/17/2026,15,281,FALSE,FALSE,Valid
AI212,Air India,DEL,CCU,DEL → CCU,31:41.7,13:41.7,4/17/2026,15,282,FALSE,FALSE,Valid
AI154,Air India,HYD,MAA,HYD → MAA,25:41.7,16:41.7,4/17/2026,15,231,FALSE,FALSE,Valid
6F239,IndiGo,CCU,BOM,CCU → BOM,24:41.7,37:41.7,4/17/2026,15,133,FALSE,FALSE,Valid
UK199,Vistara,BOM,CCU,BOM → CCU,24:41.7,55:41.7,4/17/2026,15,211,FALSE,FALSE,Valid
6F218,IndiGo,BLR,BOM,BLR → BOM,16:41.7,03:41.7,4/17/2026,15,227,FALSE,FALSE,Valid
6F011,IndiGo,MAA,BLR,MAA → BLR,16:41.7,16:42.0,4/17/2026,15,120.0049833,FALSE,FALSE,Valid
UK106,Vistara,BOM,CCU,BOM → CCU,12:41.7,23:41.7,4/17/2026,15,131,FALSE,FALSE,Valid
UK030,Vistara,CCU,DEL,CCU → DEL,11:41.7,38:41.7,4/17/2026,15,267,FALSE,FALSE,Valid
6F090,IndiGo,HYD,BLR,HYD → BLR,10:41.7,22:41.7,4/17/2026,15,252,FALSE,FALSE,Valid
AI184,Air India,BOM,CCU,BOM → CCU,03:41.7,03:42.0,4/17/2026,15,120.00495,FALSE,FALSE,Valid
SJ232,SpiceJet,MAA,BLR,MAA → BLR,02:41.7,22:41.7,4/17/2026,15,260,FALSE,FALSE,Valid
AI153,Air India,BOM,CCU,BOM → CCU,02:41.7,30:41.7,4/17/2026,15,88,FALSE,FALSE,Valid
UK101,Vistara,DEL,HYD,DEL → HYD,00:41.7,43:41.7,4/17/2026,15,163,FALSE,FALSE,Valid
6F200,IndiGo,HYD,DEL,HYD → DEL,54:41.7,41:41.7,4/17/2026,14,287,FALSE,FALSE,Valid
6F162,IndiGo,CCU,BOM,CCU → BOM,50:41.7,44:41.7,4/17/2026,14,174,FALSE,FALSE,Valid
SJ197,SpiceJet,HYD,BLR,HYD → BLR,49:41.7,33:41.7,4/17/2026,14,164,FALSE,FALSE,Valid
AI174,Air India,DEL,CCU,DEL → CCU,45:41.7,01:41.7,4/17/2026,14,136,FALSE,FALSE,Valid
UK090,Vistara,HYD,MAA,HYD → MAA,44:41.7,24:41.7,4/17/2026,14,160,FALSE,FALSE,Valid
UK124,Vistara,MAA,BLR,MAA → BLR,35:41.7,09:41.7,4/17/2026,14,154,FALSE,FALSE,Valid
AI239,Air India,BOM,HYD,BOM → HYD,33:41.7,47:41.7,4/17/2026,14,194,FALSE,FALSE,Valid
UK002,Vistara,CCU,MAA,CCU → MAA,28:41.7,20:41.7,4/17/2026,14,292,FALSE,FALSE,Valid
SJ055,SpiceJet,HYD,MAA,HYD → MAA,17:41.7,56:41.7,4/17/2026,14,219,FALSE,FALSE,Valid
UK132,Vistara,BOM,DEL,BOM → DEL,12:41.7,19:41.7,4/17/2026,14,127,FALSE,FALSE,Valid
6F002,IndiGo,BLR,MAA,BLR → MAA,11:41.7,34:41.7,4/17/2026,14,203,FALSE,FALSE,Valid
UK005,Vistara,BOM,MAA,BOM → MAA,02:41.7,14:41.7,4/17/2026,14,252,FALSE,FALSE,Valid
6F258,IndiGo,BOM,DEL,BOM → DEL,54:41.7,49:41.7,4/17/2026,13,175,FALSE,FALSE,Valid
SJ244,SpiceJet,BLR,DEL,BLR → DEL,51:41.7,39:41.7,4/17/2026,13,108,FALSE,FALSE,Valid
AI075,Air India,CCU,DEL,CCU → DEL,51:41.7,49:41.7,4/17/2026,13,178,FALSE,FALSE,Valid
AI160,Air India,MAA,DEL,MAA → DEL,41:41.7,01:41.7,4/17/2026,13,200,FALSE,FALSE,Valid
UK091,Vistara,CCU,BOM,CCU → BOM,37:41.7,31:41.7,4/17/2026,13,234,FALSE,FALSE,Valid
UK195,Vistara,HYD,BOM,HYD → BOM,35:41.7,35:41.7,4/17/2026,13,180,FALSE,FALSE,Valid
6F044,IndiGo,DEL,HYD,DEL → HYD,25:41.7,36:41.7,4/17/2026,13,251,FALSE,FALSE,Valid
6F248,IndiGo,DEL,HYD,DEL → HYD,25:41.7,36:41.7,4/17/2026,13,251,FALSE,FALSE,Valid
6F204,IndiGo,DEL,CCU,DEL → CCU,23:41.7,04:41.7,4/17/2026,13,161,FALSE,FALSE,Valid
SJ092,SpiceJet,BLR,MAA,BLR → MAA,19:41.7,56:41.7,4/17/2026,13,277,FALSE,FALSE,Valid
AI119,Air India,MAA,BLR,MAA → BLR,15:41.7,57:41.7,4/17/2026,13,162,FALSE,FALSE,Valid
AI151,Air India,MAA,HYD,MAA → HYD,14:41.7,10:41.7,4/17/2026,13,56,FALSE,FALSE,Valid
UK107,Vistara,HYD,BOM,HYD → BOM,09:41.7,25:41.7,4/17/2026,13,76,FALSE,FALSE,Valid
SJ019,SpiceJet,BLR,DEL,BLR → DEL,07:41.7,56:41.7,4/17/2026,13,169,FALSE,FALSE,Valid
AI052,Air India,CCU,MAA,CCU → MAA,06:41.7,42:41.7,4/17/2026,13,156,FALSE,FALSE,Valid
SJ177,SpiceJet,BOM,CCU,BOM → CCU,04:41.7,37:41.7,4/17/2026,13,273,FALSE,FALSE,Valid
6F215,IndiGo,DEL,BLR,DEL → BLR,00:41.7,30:41.7,4/17/2026,13,270,FALSE,FALSE,Valid
AI223,Air India,BOM,CCU,BOM → CCU,53:41.7,42:41.7,4/17/2026,12,109,FALSE,FALSE,Valid
SJ069,SpiceJet,HYD,BLR,HYD → BLR,53:41.7,17:41.7,4/17/2026,12,84,FALSE,FALSE,Valid
6F198,IndiGo,HYD,BLR,HYD → BLR,40:41.7,39:41.7,4/17/2026,12,299,FALSE,FALSE,Valid
AI093,Air India,BOM,BLR,BOM → BLR,35:41.7,28:41.7,4/17/2026,12,293,FALSE,FALSE,Valid
UK062,Vistara,HYD,DEL,HYD → DEL,33:41.7,35:41.7,4/17/2026,12,182,FALSE,FALSE,Valid
6F057,IndiGo,MAA,DEL,MAA → DEL,32:41.7,50:41.7,4/17/2026,12,198,FALSE,FALSE,Valid
UK064,Vistara,BOM,DEL,BOM → DEL,25:41.7,55:41.7,4/17/2026,12,150,FALSE,FALSE,Valid
